transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,merchant_category,description,post_date,currency_code
H000002651,A00000325,2023-11-14,CHG,3,BRANCH,6011,CHG POS REF276146,2023-11-14,USD
H000002652,A00000325,2023-11-14,PMT,2877.1,POS,5812,PMT ACH REF446099,2023-11-14,USD
H000002653,A00000327,2023-11-14,INT,133.65,ACH,6011,INT MOBILE REF970270,2023-11-14,USD
H000002654,A00000330,2023-11-14,CHG,12,WIRE,6011,CHG BRANCH REF509340,2023-11-14,USD
H000002655,A00000331,2023-11-14,WDR,59.54,ONLINE,4900,WDR ATM REF858618,2023-11-14,USD
H000002656,A00000339,2023-11-14,CHG,3,ATM,7011,CHG WIRE REF941134,2023-11-14,USD
H000002657,A00000344,2023-11-14,CHG,35,BRANCH,5541,CHG ACH REF122542,2023-11-14,USD
H000002658,A00000350,2023-11-14,INT,45.95,WIRE,7011,INT POS REF734088,2023-11-14,USD
H000002659,A00000351,2023-11-14,FEE,35,ATM,5411,FEE BRANCH REF734859,2023-11-14,USD
H000002660,A00000351,2023-11-14,PMT,2397.28,ATM,0000,PMT WIRE REF612943,2023-11-14,USD
H000002661,A00000355,2023-11-14,INT,178.28,WIRE,5812,INT ATM REF718066,2023-11-14,USD
H000002662,A00000357,2023-11-14,TRF,-82.67,POS,5411,TRF POS REF359848,2023-11-14,USD
H000002663,A00000358,2023-11-14,PMT,75.68,WIRE,5541,PMT ATM REF615978,2023-11-14,USD
H000002664,A00000359,2023-11-14,PMT,1606.17,POS,5812,PMT ATM REF935773,2023-11-14,USD
H000002665,A00000362,2023-11-14,PMT,1179.5,ONLINE,4900,PMT POS REF853663,2023-11-14,USD
H000002666,A00000362,2023-11-14,PMT,396.08,BRANCH,5812,PMT ATM REF748578,2023-11-14,USD
H000002667,A00000362,2023-11-14,CHG,3,BRANCH,5541,CHG MOBILE REF677561,2023-11-14,USD
H000002668,A00000367,2023-11-14,DEP,53.41,WIRE,0000,DEP ACH REF638540,2023-11-14,USD
H000002669,A00000370,2023-11-14,DEP,55.06,ONLINE,7011,DEP ATM REF367875,2023-11-15,USD
H000002670,A00000382,2023-11-14,TRF,-266.26,ACH,0000,TRF WIRE REF958661,2023-11-14,USD
H000002671,A00000382,2023-11-14,WDR,70.37,ATM,4900,WDR BRANCH REF525800,2023-11-14,USD
H000002672,A00000385,2023-11-14,WDR,455.84,MOBILE,0000,WDR ACH REF837259,2023-11-14,USD
H000002673,A00000402,2023-11-14,CHG,12,ATM,5411,CHG MOBILE REF911694,2023-11-14,USD
H000002674,A00000403,2023-11-14,WDR,63.52,WIRE,5411,WDR MOBILE REF822093,2023-11-14,USD
H000002675,A00000404,2023-11-14,CHG,9.95,BRANCH,5812,CHG WIRE REF329366,2023-11-15,USD
H000002676,A00000406,2023-11-14,INT,68.09,ACH,4900,INT WIRE REF285519,2023-11-14,USD
H000002677,A00000406,2023-11-14,CHG,35,POS,5541,CHG WIRE REF681398,2023-11-14,USD
H000002678,A00000410,2023-11-14,INT,167.7,MOBILE,4900,INT WIRE REF425138,2023-11-14,USD
H000002679,A00000412,2023-11-14,TRF,-398.73,ONLINE,5912,TRF BRANCH REF319536,2023-11-14,USD
H000002680,A00000414,2023-11-14,INT,231.38,BRANCH,7011,INT WIRE REF297059,2023-11-14,USD
H000002681,A00000415,2023-11-14,CHG,12,WIRE,5411,CHG ATM REF392295,2023-11-15,USD
H000002682,A00000415,2023-11-14,PMT,1769.67,ONLINE,7011,PMT ACH REF680524,2023-11-14,USD
H000002683,A00000416,2023-11-14,DEP,5.77,ONLINE,5912,DEP ATM REF422292,2023-11-14,USD
H000002684,A00000416,2023-11-14,WDR,67.64,ACH,5912,WDR ATM REF656441,2023-11-15,USD
H000002685,A00000418,2023-11-14,TRF,-68.01,ATM,5912,TRF ACH REF282610,2023-11-14,USD
H000002686,A00000422,2023-11-14,DEP,76.25,POS,4900,DEP POS REF367151,2023-11-15,USD
H000002687,A00000425,2023-11-14,INT,60.39,ACH,5812,INT BRANCH REF809742,2023-11-14,USD
H000002688,A00000428,2023-11-14,DEP,152.41,WIRE,5912,DEP BRANCH REF690485,2023-11-14,USD
H000002689,A00000429,2023-11-14,INT,148.47,WIRE,7011,INT WIRE REF449749,2023-11-14,USD
H000002690,A00000434,2023-11-14,DEP,4.1,ONLINE,5541,DEP BRANCH REF323741,2023-11-14,USD
H000002691,A00000435,2023-11-14,PMT,1288.36,ACH,0000,PMT ACH REF636254,2023-11-14,USD
H000002692,A00000435,2023-11-14,FEE,35,MOBILE,5541,FEE ACH REF164237,2023-11-14,USD
H000002693,A00000436,2023-11-14,DEP,4.46,POS,0000,DEP WIRE REF659984,2023-11-14,USD
H000002694,A00000437,2023-11-14,REF,865.28,BRANCH,0000,REF ATM REF907634,2023-11-14,USD
H000002695,A00000438,2023-11-14,PMT,719.39,BRANCH,6011,PMT POS REF477031,2023-11-15,USD
H000002696,A00000440,2023-11-14,DEP,31.05,WIRE,5541,DEP ONLINE REF157900,2023-11-15,USD
H000002697,A00000443,2023-11-14,CHG,12,POS,5541,CHG BRANCH REF806770,2023-11-14,USD
H000002698,A00000443,2023-11-14,FEE,9.95,ATM,7011,FEE WIRE REF151501,2023-11-14,USD
H000002699,A00000444,2023-11-14,WDR,9.46,ACH,5541,WDR MOBILE REF196306,2023-11-14,USD
H000002700,A00000449,2023-11-14,WDR,179.51,ONLINE,5411,WDR ONLINE REF972364,2023-11-15,USD
H000002701,A00000451,2023-11-14,WDR,18.89,WIRE,5541,WDR MOBILE REF322165,2023-11-15,USD
H000002702,A00000451,2023-11-14,DEP,86.32,ACH,5411,DEP ACH REF530264,2023-11-14,USD
H000002703,A00000452,2023-11-14,CHG,9.95,MOBILE,5541,CHG POS REF278420,2023-11-15,USD
H000002704,A00000462,2023-11-14,DEP,6.63,MOBILE,5541,DEP POS REF632909,2023-11-14,USD
H000002705,A00000463,2023-11-14,CHG,12,POS,5411,CHG ATM REF127421,2023-11-14,USD
H000002706,A00000465,2023-11-14,WDR,320.26,ACH,5541,WDR MOBILE REF606143,2023-11-14,USD
H000002707,A00000465,2023-11-14,DEP,21.42,POS,7011,DEP POS REF466214,2023-11-15,USD
H000002708,A00000465,2023-11-14,FEE,3,ATM,5812,FEE POS REF626754,2023-11-14,USD
H000002709,A00000466,2023-11-14,INT,155.79,ACH,6011,INT ONLINE REF623430,2023-11-14,USD
H000002710,A00000466,2023-11-14,TRF,-29.84,ATM,4900,TRF ONLINE REF519139,2023-11-14,USD
H000002711,A00000466,2023-11-14,WDR,886.96,ONLINE,5812,WDR POS REF197388,2023-11-14,USD
H000002712,A00000467,2023-11-14,PMT,1442.29,BRANCH,5411,PMT BRANCH REF545302,2023-11-14,USD
H000002713,A00000467,2023-11-14,PMT,426.93,ATM,5912,PMT MOBILE REF892920,2023-11-14,USD
H000002714,A00000467,2023-11-14,CHG,12,ONLINE,6011,CHG MOBILE REF363448,2023-11-14,USD
H000002715,A00000479,2023-11-14,FEE,9.95,POS,5912,FEE WIRE REF283350,2023-11-14,USD
H000002716,A00000480,2023-11-14,FEE,25,ATM,5812,FEE ATM REF667271,2023-11-14,USD
H000002717,A00000485,2023-11-14,DEP,413.94,MOBILE,5541,DEP WIRE REF957628,2023-11-14,USD
H000002718,A00000007,2023-11-15,DEP,71.47,ONLINE,5541,DEP ACH REF850891,2023-11-15,USD
H000002719,A00000008,2023-11-15,CHG,9.95,ACH,4900,CHG WIRE REF850604,2023-11-16,USD
H000002720,A00000009,2023-11-15,ADJ,-22.16,ACH,4900,ADJ ACH REF865779,2023-11-15,USD
H000002721,A00000011,2023-11-15,PMT,1584.14,ATM,4900,PMT ACH REF822736,2023-11-15,USD
H000002722,A00000011,2023-11-15,INT,28.84,ONLINE,0000,INT ATM REF822943,2023-11-15,USD
H000002723,A00000015,2023-11-15,DEP,34.66,ATM,7011,DEP POS REF844357,2023-11-15,USD
H000002724,A00000016,2023-11-15,DEP,149.39,BRANCH,4900,DEP ONLINE REF983964,2023-11-15,USD
H000002725,A00000022,2023-11-15,REV,27.98,BRANCH,6011,REV BRANCH REF896454,2023-11-15,USD
H000002726,A00000022,2023-11-15,WDR,28.88,POS,7011,WDR MOBILE REF392822,2023-11-15,USD
H000002727,A00000025,2023-11-15,WDR,200.89,ACH,5541,WDR POS REF185237,2023-11-15,USD
H000002728,A00000027,2023-11-15,FEE,35,BRANCH,5912,FEE ATM REF582648,2023-11-15,USD
H000002729,A00000028,2023-11-15,PMT,2152.16,POS,5541,PMT ACH REF548386,2023-11-15,USD
H000002730,A00000031,2023-11-15,DEP,77.76,BRANCH,5541,DEP ATM REF893848,2023-11-15,USD
H000002731,A00000036,2023-11-15,PMT,3070.86,WIRE,5411,PMT POS REF441397,2023-11-15,USD
H000002732,A00000043,2023-11-15,INT,93.78,ACH,4900,INT POS REF611025,2023-11-15,USD
H000002733,A00000043,2023-11-15,WDR,76.62,BRANCH,6011,WDR BRANCH REF873468,2023-11-15,USD
H000002734,A00000057,2023-11-15,CHG,9.95,ATM,5541,CHG BRANCH REF486313,2023-11-15,USD
H000002735,A00000059,2023-11-15,CHG,9.95,MOBILE,7011,CHG BRANCH REF449165,2023-11-15,USD
H000002736,A00000059,2023-11-15,PMT,737.31,POS,6011,PMT WIRE REF565228,2023-11-15,USD
H000002737,A00000067,2023-11-15,PMT,2195.43,ONLINE,0000,PMT BRANCH REF916374,2023-11-15,USD
H000002738,A00000068,2023-11-15,TRF,504.68,WIRE,5812,TRF ACH REF246994,2023-11-15,USD
H000002739,A00000070,2023-11-15,FEE,25,POS,6011,FEE ONLINE REF340760,2023-11-15,USD
H000002740,A00000077,2023-11-15,DEP,213.03,ONLINE,5541,DEP WIRE REF442175,2023-11-15,USD
H000002741,A00000082,2023-11-15,DEP,105.49,BRANCH,5411,DEP ATM REF275040,2023-11-15,USD
H000002742,A00000085,2023-11-15,FEE,9.95,POS,5541,FEE WIRE REF767030,2023-11-15,USD
H000002743,A00000094,2023-11-15,WDR,128.46,ACH,4900,WDR ATM REF439287,2023-11-16,USD
H000002744,A00000103,2023-11-15,CHG,12,MOBILE,5812,CHG POS REF275533,2023-11-16,USD
H000002745,A00000107,2023-11-15,WDR,118.72,POS,5541,WDR BRANCH REF302115,2023-11-15,USD
H000002746,A00000109,2023-11-15,REF,272.74,POS,4900,REF POS REF604710,2023-11-15,USD
H000002747,A00000112,2023-11-15,CHG,35,BRANCH,4900,CHG POS REF726049,2023-11-16,USD
H000002748,A00000112,2023-11-15,PMT,1180.47,WIRE,0000,PMT BRANCH REF802141,2023-11-15,USD
H000002749,A00000118,2023-11-15,TRF,-60.94,WIRE,6011,TRF WIRE REF499456,2023-11-16,USD
H000002750,A00000118,2023-11-15,DEP,130.07,POS,5912,DEP ONLINE REF438878,2023-11-15,USD
H000002751,A00000118,2023-11-15,DEP,121.87,WIRE,6011,DEP BRANCH REF772582,2023-11-15,USD
H000002752,A00000128,2023-11-15,WDR,194.56,WIRE,0000,WDR WIRE REF542728,2023-11-15,USD
H000002753,A00000128,2023-11-15,WDR,52.55,ACH,7011,WDR POS REF795113,2023-11-15,USD
H000002754,A00000130,2023-11-15,CHG,35,ATM,5411,CHG MOBILE REF671168,2023-11-15,USD
H000002755,A00000130,2023-11-15,PMT,2758.19,ACH,5411,PMT MOBILE REF439110,2023-11-15,USD
H000002756,A00000132,2023-11-15,DEP,58.33,ONLINE,5912,DEP WIRE REF178090,2023-11-15,USD
H000002757,A00000141,2023-11-15,INT,9.84,ONLINE,5411,INT BRANCH REF413072,2023-11-15,USD
H000002758,A00000142,2023-11-15,DEP,164.35,WIRE,5541,DEP POS REF155913,2023-11-15,USD
H000002759,A00000145,2023-11-15,FEE,9.95,POS,7011,FEE MOBILE REF322069,2023-11-15,USD
H000002760,A00000146,2023-11-15,DEP,52.53,ONLINE,7011,DEP POS REF705682,2023-11-16,USD
H000002761,A00000153,2023-11-15,WDR,645.34,ONLINE,5411,WDR ACH REF820754,2023-11-15,USD
H000002762,A00000159,2023-11-15,WDR,2.54,POS,6011,WDR POS REF643479,2023-11-15,USD
H000002763,A00000159,2023-11-15,FEE,35,MOBILE,0000,FEE POS REF926660,2023-11-15,USD
H000002764,A00000169,2023-11-15,CHG,12,MOBILE,7011,CHG ACH REF248370,2023-11-15,USD
H000002765,A00000169,2023-11-15,FEE,9.95,WIRE,4900,FEE ATM REF312089,2023-11-15,USD
H000002766,A00000171,2023-11-15,CHG,25,BRANCH,6011,CHG ACH REF533263,2023-11-16,USD
H000002767,A00000171,2023-11-15,PMT,285.61,POS,4900,PMT POS REF847641,2023-11-15,USD
H000002768,A00000175,2023-11-15,DEP,39.35,BRANCH,7011,DEP BRANCH REF901134,2023-11-16,USD
H000002769,A00000176,2023-11-15,WDR,4.17,BRANCH,5411,WDR ACH REF899065,2023-11-15,USD
H000002770,A00000178,2023-11-15,REF,2207.36,POS,0000,REF ONLINE REF300682,2023-11-15,USD
H000002771,A00000178,2023-11-15,PMT,741.59,POS,6011,PMT WIRE REF256800,2023-11-15,USD
H000002772,A00000178,2023-11-15,INT,28.22,BRANCH,5411,INT POS REF840738,2023-11-15,USD
H000002773,A00000181,2023-11-15,PMT,2252.55,ONLINE,4900,PMT ONLINE REF494632,2023-11-15,USD
H000002774,A00000185,2023-11-15,TRF,-43.65,WIRE,4900,TRF MOBILE REF697842,2023-11-15,USD
H000002775,A00000187,2023-11-15,CHG,9.95,WIRE,7011,CHG ONLINE REF435449,2023-11-15,USD
H000002776,A00000194,2023-11-15,CHG,35,POS,0000,CHG ATM REF324867,2023-11-15,USD
H000002777,A00000195,2023-11-15,PMT,193.02,ONLINE,5912,PMT ONLINE REF959946,2023-11-15,USD
H000002778,A00000200,2023-11-15,DEP,28.01,ATM,5411,DEP MOBILE REF928387,2023-11-15,USD
H000002779,A00000200,2023-11-15,WDR,18.14,MOBILE,5812,WDR POS REF929599,2023-11-15,USD
H000002780,A00000202,2023-11-15,CHG,9.95,ONLINE,4900,CHG WIRE REF482860,2023-11-16,USD
H000002781,A00000204,2023-11-15,PMT,802.96,ONLINE,7011,PMT POS REF225058,2023-11-15,USD
H000002782,A00000204,2023-11-15,PMT,190.25,ATM,7011,PMT POS REF405007,2023-11-15,USD
H000002783,A00000204,2023-11-15,CHG,3,POS,5812,CHG POS REF553843,2023-11-15,USD
H000002784,A00000205,2023-11-15,INT,236.36,BRANCH,6011,INT BRANCH REF846118,2023-11-16,USD
H000002785,A00000205,2023-11-15,INT,162.92,ACH,5541,INT BRANCH REF731099,2023-11-15,USD
H000002786,A00000208,2023-11-15,DEP,333.42,BRANCH,5812,DEP ONLINE REF825463,2023-11-15,USD
H000002787,A00000210,2023-11-15,CHG,35,ONLINE,4900,CHG BRANCH REF133408,2023-11-15,USD
H000002788,A00000210,2023-11-15,PMT,1287.44,ATM,5411,PMT BRANCH REF827975,2023-11-15,USD
H000002789,A00000214,2023-11-15,PMT,571.45,POS,5541,PMT MOBILE REF132969,2023-11-15,USD
H000002790,A00000218,2023-11-15,DEP,166.73,ACH,0000,DEP ACH REF152272,2023-11-15,USD
H000002791,A00000219,2023-11-15,CHG,3,BRANCH,5411,CHG POS REF389982,2023-11-15,USD
H000002792,A00000219,2023-11-15,PMT,836.77,BRANCH,7011,PMT ONLINE REF445991,2023-11-15,USD
H000002793,A00000231,2023-11-15,INT,82.44,WIRE,5912,INT WIRE REF405179,2023-11-15,USD
H000002794,A00000238,2023-11-15,PMT,533.89,MOBILE,0000,PMT ATM REF887327,2023-11-15,USD
H000002795,A00000243,2023-11-15,INT,100.69,ATM,5541,INT WIRE REF569561,2023-11-15,USD
H000002796,A00000243,2023-11-15,DEP,55.29,ATM,4900,DEP MOBILE REF186809,2023-11-15,USD
H000002797,A00000243,2023-11-15,TRF,11.55,ATM,7011,TRF ONLINE REF773323,2023-11-15,USD
H000002798,A00000247,2023-11-15,INT,142,ONLINE,5541,INT BRANCH REF179238,2023-11-15,USD
H000002799,A00000247,2023-11-15,CHG,35,BRANCH,5812,CHG WIRE REF164821,2023-11-15,USD
H000002800,A00000249,2023-11-15,WDR,23.43,ONLINE,5411,WDR WIRE REF151608,2023-11-15,USD
H000002801,A00000266,2023-11-15,PMT,208.96,WIRE,5541,PMT WIRE REF195411,2023-11-15,USD
H000002802,A00000266,2023-11-15,CHG,25,WIRE,5912,CHG WIRE REF127031,2023-11-16,USD
H000002803,A00000268,2023-11-15,WDR,50.15,MOBILE,0000,WDR WIRE REF707188,2023-11-16,USD
H000002804,A00000271,2023-11-15,TRF,-70.31,POS,5541,TRF ACH REF353372,2023-11-15,USD
H000002805,A00000277,2023-11-15,INT,62.63,MOBILE,5812,INT MOBILE REF661495,2023-11-15,USD
H000002806,A00000278,2023-11-15,WDR,345.24,MOBILE,5812,WDR WIRE REF585810,2023-11-15,USD
H000002807,A00000278,2023-11-15,DEP,122.2,POS,5541,DEP BRANCH REF997203,2023-11-15,USD
H000002808,A00000282,2023-11-15,WDR,58.89,ACH,4900,WDR BRANCH REF730673,2023-11-16,USD
H000002809,A00000282,2023-11-15,DEP,125.7,ATM,6011,DEP ONLINE REF860607,2023-11-15,USD
H000002810,A00000284,2023-11-15,CHG,25,BRANCH,5812,CHG MOBILE REF918183,2023-11-15,USD
H000002811,A00000290,2023-11-15,PMT,380.1,POS,5541,PMT WIRE REF881016,2023-11-15,USD
H000002812,A00000290,2023-11-15,PMT,729.16,BRANCH,5541,PMT ACH REF571906,2023-11-15,USD
H000002813,A00000291,2023-11-15,INT,131.37,ACH,5812,INT ATM REF502549,2023-11-15,USD
H000002814,A00000291,2023-11-15,WDR,309.63,ACH,5912,WDR ATM REF623057,2023-11-15,USD
H000002815,A00000291,2023-11-15,DEP,253.69,ATM,6011,DEP ATM REF427918,2023-11-15,USD
H000002816,A00000295,2023-11-15,DEP,15.18,WIRE,5411,DEP ATM REF560077,2023-11-15,USD
H000002817,A00000295,2023-11-15,WDR,66.42,MOBILE,5411,WDR POS REF195896,2023-11-16,USD
H000002818,A00000299,2023-11-15,TRF,131.93,ACH,0000,TRF ACH REF503923,2023-11-15,USD
H000002819,A00000305,2023-11-15,PMT,1744.67,MOBILE,6011,PMT POS REF237788,2023-11-15,USD
H000002820,A00000308,2023-11-15,DEP,50.85,WIRE,5411,DEP BRANCH REF326491,2023-11-15,USD
H000002821,A00000309,2023-11-15,PMT,1322.19,ONLINE,5541,PMT ATM REF520560,2023-11-15,USD
H000002822,A00000309,2023-11-15,CHG,35,MOBILE,5812,CHG ONLINE REF109806,2023-11-16,USD
H000002823,A00000311,2023-11-15,TRF,-989.76,MOBILE,5812,TRF MOBILE REF629901,2023-11-15,USD
H000002824,A00000311,2023-11-15,WDR,6.58,WIRE,6011,WDR WIRE REF205576,2023-11-15,USD
H000002825,A00000311,2023-11-15,WDR,109.18,MOBILE,0000,WDR ATM REF312048,2023-11-15,USD
H000002826,A00000312,2023-11-15,PMT,1348.13,WIRE,5541,PMT ATM REF761628,2023-11-15,USD
H000002827,A00000312,2023-11-15,PMT,1325.52,ONLINE,4900,PMT WIRE REF937076,2023-11-15,USD
H000002828,A00000315,2023-11-15,CHG,35,ACH,5541,CHG WIRE REF908080,2023-11-16,USD
H000002829,A00000315,2023-11-15,PMT,880.51,POS,6011,PMT POS REF666020,2023-11-15,USD
H000002830,A00000315,2023-11-15,PMT,2822.57,ACH,5812,PMT WIRE REF640369,2023-11-15,USD
H000002831,A00000326,2023-11-15,CHG,3,MOBILE,7011,CHG MOBILE REF838855,2023-11-15,USD
H000002832,A00000326,2023-11-15,PMT,1154.79,WIRE,6011,PMT ACH REF913768,2023-11-15,USD
H000002833,A00000329,2023-11-15,PMT,1174.39,ATM,5812,PMT ACH REF149886,2023-11-15,USD
H000002834,A00000333,2023-11-15,FEE,3,WIRE,5541,FEE ATM REF202535,2023-11-15,USD
H000002835,A00000336,2023-11-15,WDR,3.9,POS,5541,WDR ONLINE REF880580,2023-11-15,USD
H000002836,A00000339,2023-11-15,PMT,952.47,ATM,4900,PMT MOBILE REF892861,2023-11-16,USD
H000002837,A00000339,2023-11-15,INT,83.13,MOBILE,5812,INT BRANCH REF909459,2023-11-15,USD
H000002838,A00000339,2023-11-15,INT,203.29,MOBILE,5411,INT POS REF267579,2023-11-15,USD
H000002839,A00000342,2023-11-15,DEP,14.06,ATM,5912,DEP BRANCH REF780612,2023-11-15,USD
H000002840,A00000344,2023-11-15,INT,174.56,ACH,4900,INT MOBILE REF763219,2023-11-15,USD
H000002841,A00000347,2023-11-15,WDR,21.42,POS,4900,WDR ATM REF890553,2023-11-15,USD
H000002842,A00000354,2023-11-15,TRF,-173.83,BRANCH,5912,TRF ACH REF551869,2023-11-15,USD
H000002843,A00000356,2023-11-15,INT,185.19,POS,5912,INT BRANCH REF504049,2023-11-15,USD
H000002844,A00000356,2023-11-15,WDR,86.36,BRANCH,7011,WDR MOBILE REF932190,2023-11-15,USD
H000002845,A00000357,2023-11-15,WDR,30,MOBILE,7011,WDR ONLINE REF801272,2023-11-15,USD
H000002846,A00000357,2023-11-15,DEP,67.39,ONLINE,5411,DEP WIRE REF809621,2023-11-16,USD
H000002847,A00000357,2023-11-15,WDR,150.12,ACH,4900,WDR WIRE REF714392,2023-11-15,USD
H000002848,A00000358,2023-11-15,PMT,1453.66,BRANCH,5541,PMT POS REF244840,2023-11-15,USD
H000002849,A00000365,2023-11-15,DEP,31.94,ATM,4900,DEP ACH REF933762,2023-11-15,USD
H000002850,A00000367,2023-11-15,WDR,41.91,ATM,5411,WDR POS REF851712,2023-11-15,USD
H000002851,A00000370,2023-11-15,TRF,-115.3,ACH,7011,TRF ACH REF391694,2023-11-15,USD
H000002852,A00000370,2023-11-15,INT,186.96,WIRE,5541,INT ACH REF653148,2023-11-15,USD
H000002853,A00000374,2023-11-15,FEE,25,MOBILE,5411,FEE ACH REF150482,2023-11-15,USD
H000002854,A00000376,2023-11-15,CHG,35,ACH,5912,CHG ACH REF978525,2023-11-16,USD
H000002855,A00000379,2023-11-15,TRF,-298.23,ATM,6011,TRF POS REF882875,2023-11-15,USD
H000002856,A00000382,2023-11-15,FEE,35,BRANCH,5411,FEE MOBILE REF790807,2023-11-15,USD
H000002857,A00000386,2023-11-15,CHG,12,ONLINE,5812,CHG BRANCH REF445037,2023-11-16,USD
H000002858,A00000387,2023-11-15,PMT,1158.86,WIRE,4900,PMT POS REF166046,2023-11-16,USD
H000002859,A00000392,2023-11-15,INT,161.25,MOBILE,5411,INT WIRE REF389642,2023-11-15,USD
H000002860,A00000393,2023-11-15,PMT,1798.77,ACH,5812,PMT ACH REF936360,2023-11-15,USD
H000002861,A00000395,2023-11-15,CHG,35,BRANCH,4900,CHG WIRE REF792132,2023-11-15,USD
H000002862,A00000395,2023-11-15,CHG,9.95,ATM,5411,CHG ATM REF824397,2023-11-15,USD
H000002863,A00000397,2023-11-15,PMT,449.4,POS,5812,PMT ACH REF358129,2023-11-15,USD
H000002864,A00000400,2023-11-15,CHG,9.95,ACH,5541,CHG MOBILE REF102804,2023-11-15,USD
H000002865,A00000401,2023-11-15,FEE,3,ONLINE,4900,FEE POS REF338621,2023-11-15,USD
H000002866,A00000406,2023-11-15,INT,91.08,ATM,5541,INT ONLINE REF130124,2023-11-15,USD
H000002867,A00000406,2023-11-15,REF,3144.15,POS,5411,REF POS REF600796,2023-11-15,USD
H000002868,A00000406,2023-11-15,INT,102.34,MOBILE,5541,INT MOBILE REF122526,2023-11-16,USD
H000002869,A00000409,2023-11-15,PMT,644.81,WIRE,4900,PMT MOBILE REF432397,2023-11-15,USD
H000002870,A00000411,2023-11-15,WDR,173.37,ACH,5541,WDR ACH REF214678,2023-11-16,USD
H000002871,A00000411,2023-11-15,DEP,330.08,ONLINE,5541,DEP BRANCH REF445685,2023-11-15,USD
H000002872,A00000416,2023-11-15,TRF,-202.62,ATM,4900,TRF POS REF218802,2023-11-15,USD
H000002873,A00000417,2023-11-15,DEP,1846.48,WIRE,5912,DEP ONLINE REF315146,2023-11-15,USD
H000002874,A00000417,2023-11-15,INT,7.62,ACH,0000,INT ONLINE REF450415,2023-11-15,USD
H000002875,A00000422,2023-11-15,TRF,342.91,WIRE,7011,TRF WIRE REF124926,2023-11-15,USD
H000002876,A00000425,2023-11-15,WDR,55.7,ATM,0000,WDR ONLINE REF539690,2023-11-15,USD
H000002877,A00000425,2023-11-15,TRF,12.8,ACH,5912,TRF ONLINE REF774718,2023-11-15,USD
H000002878,A00000425,2023-11-15,INT,24.76,BRANCH,5541,INT BRANCH REF615374,2023-11-15,USD
H000002879,A00000427,2023-11-15,FEE,3,ACH,6011,FEE BRANCH REF290049,2023-11-15,USD
H000002880,A00000427,2023-11-15,DEP,7.5,WIRE,0000,DEP ACH REF231096,2023-11-16,USD
H000002881,A00000432,2023-11-15,DEP,9.73,ATM,4900,DEP ACH REF841448,2023-11-15,USD
H000002882,A00000432,2023-11-15,TRF,-34.36,BRANCH,0000,TRF ONLINE REF305598,2023-11-15,USD
H000002883,A00000435,2023-11-15,INT,215.56,ONLINE,0000,INT ATM REF574898,2023-11-15,USD
H000002884,A00000436,2023-11-15,FEE,12,BRANCH,5411,FEE POS REF791041,2023-11-15,USD
H000002885,A00000444,2023-11-15,DEP,42.2,ONLINE,7011,DEP WIRE REF202551,2023-11-15,USD
H000002886,A00000449,2023-11-15,WDR,129.89,BRANCH,7011,WDR WIRE REF347429,2023-11-15,USD
H000002887,A00000453,2023-11-15,PMT,487.24,ACH,5541,PMT ATM REF956418,2023-11-15,USD
H000002888,A00000454,2023-11-15,DEP,66.35,BRANCH,5541,DEP ATM REF966062,2023-11-15,USD
H000002889,A00000454,2023-11-15,FEE,3,ONLINE,7011,FEE ATM REF325110,2023-11-15,USD
H000002890,A00000454,2023-11-15,ADJ,49.12,ONLINE,4900,ADJ ONLINE REF779684,2023-11-15,USD
H000002891,A00000456,2023-11-15,PMT,1352.37,POS,5912,PMT MOBILE REF387646,2023-11-15,USD
H000002892,A00000456,2023-11-15,FEE,9.95,POS,5411,FEE BRANCH REF960767,2023-11-15,USD
H000002893,A00000459,2023-11-15,WDR,161.77,ATM,5812,WDR BRANCH REF278816,2023-11-15,USD
H000002894,A00000461,2023-11-15,PMT,1638.61,MOBILE,7011,PMT ATM REF446242,2023-11-15,USD
H000002895,A00000464,2023-11-15,INT,130.92,WIRE,7011,INT ONLINE REF760379,2023-11-15,USD
H000002896,A00000466,2023-11-15,DEP,321.49,ACH,7011,DEP MOBILE REF461093,2023-11-15,USD
H000002897,A00000466,2023-11-15,WDR,190.6,BRANCH,6011,WDR ACH REF297690,2023-11-15,USD
H000002898,A00000468,2023-11-15,DEP,48.14,POS,5912,DEP MOBILE REF785358,2023-11-15,USD
H000002899,A00000476,2023-11-15,CHG,9.95,POS,5541,CHG ACH REF959061,2023-11-15,USD
H000002900,A00000478,2023-11-15,PMT,72.79,ATM,5541,PMT MOBILE REF819654,2023-11-15,USD
H000002901,A00000484,2023-11-15,DEP,34.2,ACH,7011,DEP MOBILE REF509432,2023-11-15,USD
H000002902,A00000001,2023-11-16,CHG,25,ATM,7011,CHG ACH REF348274,2023-11-16,USD
H000002903,A00000002,2023-11-16,TRF,3.34,POS,6011,TRF WIRE REF163930,2023-11-16,USD
H000002904,A00000008,2023-11-16,PMT,1051.81,ATM,6011,PMT ONLINE REF274586,2023-11-16,USD
H000002905,A00000015,2023-11-16,INT,153.06,ATM,5812,INT ATM REF791465,2023-11-17,USD
H000002906,A00000017,2023-11-16,ADJ,-23.19,POS,0000,ADJ POS REF908395,2023-11-16,USD
H000002907,A00000017,2023-11-16,TRF,100.66,WIRE,5912,TRF BRANCH REF867085,2023-11-16,USD
